"date","storenumber","checknumber","ordermodeid","chitname","paymenttype","price","disc_price","quantity","item","disc","state"
2018-11-07,"OR061",10029,"Walk-in","Choc Chip Dough","EBT/SNAP",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",10029,"Walk-in","LPAN Cowboy","EBT/SNAP",14.99,14.99,0.5,"LPAN Cowboy",0,"OR"
2018-11-07,"OR061",10029,"Walk-in","LPAN Half/Half","EBT/SNAP",0,0,1,"LPAN Half/Half",0,"OR"
2018-11-07,"OR061",10030,"Walk-in","$0.10 Deposit","Gift Card",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",10030,"Walk-in","2L Soda","Gift Card",2.25,2.25,1,"2Soda",0,"OR"
2018-11-07,"OR061",10030,"Walk-in","Cheesy Bread","Gift Card",4.49,4.49,1,"Cheesy Bread",0,"OR"
2018-11-07,"OR061",10030,"Walk-in","F Perfect","Gift Card",13.49,12,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",10031,"Walk-in","L Cowboy","Cash",13.99,13.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",10032,"Walk-in","LTN Chk Bcn Art","VISA",13.99,13.99,1,"LTN Chk Bcn Art",0,"OR"
2018-11-07,"OR061",10033,"Walk-in","L Perfect","VISA",11.49,10,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",10034,"Walk-in","F CYO","VISA",11.99,8.99,1,"CYO",3,"OR"
2018-11-07,"OR061",10034,"Walk-in","S'more Dsrt Piz","VISA",4.49,4.49,1,"S'more Dsrt Piz",0,"OR"
2018-11-07,"OR061",10035,"Walk-in","Cheesy Bread","VISA",4.49,4.49,1,"Cheesy Bread",0,"OR"
2018-11-07,"OR061",10036,"Walk-in","F All Meat","EBT/SNAP",16.99,13.99,0.5,"All Meat",3,"OR"
2018-11-07,"OR061",10036,"Walk-in","F Half & Half","EBT/SNAP",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR061",10037,"Walk-in","M Chk Bac Art","VISA",13.99,13.99,1,"M Chk Bac Art",0,"OR"
2018-11-07,"OR061",10038,"Walk-in","Cheesy Bread","EBT/SNAP",4.49,2.51,1,"Cheesy Bread",1.98,"OR"
2018-11-07,"OR061",10038,"Walk-in","Chz5 Brd W/Mar","EBT/SNAP",5.49,5.49,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-07,"OR061",10038,"Walk-in","F Stf Chicago","EBT/SNAP",16.99,14,1,"Stf Chicago",2.99,"OR"
2018-11-07,"OR061",10038,"Walk-in","FTN Chk Bcn Art","EBT/SNAP",15.99,12,1,"FTN Chk Bcn Art",3.99,"OR"
2018-11-07,"OR061",10038,"Walk-in","L Pepperoni","EBT/SNAP",10.99,8,1,"Pepperoni",2.99,"OR"
2018-11-07,"OR061",10039,"Walk-in","L Chkn Garlic","Cash",13.99,12,1,"Chkn Garlic",1.99,"OR"
2018-11-07,"OR061",10039,"Walk-in","L Perfect","Cash",11.49,10,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",10041,"Walk-in","Cinnamon Wheel","EBT/SNAP",4.99,4.99,1,"Cinnamon Wheel",0,"OR"
2018-11-07,"OR061",10044,"Walk-in","Cheesy Bread","EBT/SNAP",4.49,4.49,1,"Cheesy Bread",0,"OR"
2018-11-07,"OR061",10044,"Walk-in","F Stf Chk&Bac","EBT/SNAP",17.99,17.99,1,"Stf Chk&Bac",0,"OR"
2018-11-07,"OR061",10045,"Walk-in","FTN All Meat","Cash",15.99,15.99,1,"FTN All Meat",0,"OR"
2018-11-07,"OR061",10046,"Walk-in","L Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR061",10046,"Walk-in","L Murph Combo","VISA",14.99,7.49,0.5,"Murph Combo",7.5,"OR"
2018-11-07,"OR061",10048,"Walk-in","Cinnamon Wheel","EBT/SNAP",4.99,4.99,1,"Cinnamon Wheel",0,"OR"
2018-11-07,"OR061",10048,"Walk-in","Cream Ch Ic Cup","EBT/SNAP",0.59,0.59,1,"Cream Ch Ic Cup",0,"OR"
2018-11-07,"OR061",10048,"Walk-in","F Chkn Garlic","EBT/SNAP",15.99,7.99,1,"Chkn Garlic",8,"OR"
2018-11-07,"OR061",10048,"Walk-in","L Cowboy","EBT/SNAP",13.99,13.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",10049,"Walk-in","F Murph Combo","VISA",16.99,13.99,1,"Murph Combo",3,"OR"
2018-11-07,"OR061",10050,"Walk-in","L Cowboy","EBT/SNAP",13.99,13.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20002,"Walk-in","Choc Chip Dough","VISA",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",20002,"Walk-in","F Stf Chicago","VISA",16.99,14.44,1,"Stf Chicago",2.55,"OR"
2018-11-07,"OR061",20003,"Walk-in","F Murph Combo","VISA",16.99,16.99,1,"Murph Combo",0,"OR"
2018-11-07,"OR061",20004,"Walk-in","L Cheese","VISA",9.99,9.99,1,"Cheese",0,"OR"
2018-11-07,"OR061",20005,"Walk-in","F Pepperoni","VISA",12.99,9.99,1,"Pepperoni",3,"OR"
2018-11-07,"OR061",20006,"Walk-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20006,"Walk-in","20Oz Soda","Cash",1.5,1.5,1,"20Oz Soda",0,"OR"
2018-11-07,"OR061",20006,"Walk-in","L Murph Combo","Cash",14.99,14.99,1,"Murph Combo",0,"OR"
2018-11-07,"OR061",20007,"Walk-in","F CYO","Cash",11.99,7.27,1,"CYO",4.72,"OR"
2018-11-07,"OR061",20008,"Walk-in","LPAN Murph Comb","Cash",15.99,15.99,1,"LPAN Murph Comb",0,"OR"
2018-11-07,"OR061",20009,"Walk-in","F Stf 5 Meat","Cash",17.99,14,1,"Stf 5 Meat",3.99,"OR"
2018-11-07,"OR061",20010,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20010,"Walk-in","20Oz Soda","VISA",1.5,1.5,1,"20Oz Soda",0,"OR"
2018-11-07,"OR061",20010,"Walk-in","Chk Caesar Sal","VISA",5.49,3.83,1,"Chk Caesar Sal",1.66,"OR"
2018-11-07,"OR061",20010,"Walk-in","Club Salad","VISA",5.99,4.17,1,"Club Salad",1.82,"OR"
2018-11-07,"OR061",20012,"Walk-in","Chz5 Brd W/Mar","EBT/SNAP",5.49,4,1,"Chz5 Brd W/Mar",1.49,"OR"
2018-11-07,"OR061",20012,"Walk-in","F Chkn Garlic","EBT/SNAP",15.99,14,1,"Chkn Garlic",1.99,"OR"
2018-11-07,"OR061",20013,"Walk-in","L Pepperoni","Cash",10.99,10.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20014,"Walk-in","Garden Salad","EBT/SNAP",5.49,4.4,1,"Garden Salad",1.09,"OR"
2018-11-07,"OR061",20014,"Walk-in","S'more Dsrt Piz","EBT/SNAP",4.49,3.6,1,"S'more Dsrt Piz",0.89,"OR"
2018-11-07,"OR061",20015,"Walk-in","$0.10 Deposit","VISA",0.1,0.09,1,"$0.10 Deposit",0.01,"OR"
2018-11-07,"OR061",20015,"Walk-in","16Oz AMP Energy","VISA",2.5,2.25,1,"16Oz AMP Energy",0.25,"OR"
2018-11-07,"OR061",20015,"Walk-in","Chk Caesar Sal","VISA",5.49,4.94,1,"Chk Caesar Sal",0.55,"OR"
2018-11-07,"OR061",20016,"Walk-in","L Perfect","Cash",11.49,10,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",20017,"Walk-in","F Gourmet Veg","Cash",15.99,15.99,0.5,"Gourmet Veg",0,"OR"
2018-11-07,"OR061",20017,"Walk-in","F Half & Half","Cash",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR061",20018,"Walk-in","FTN Papas Fav","MASTERCARD",15.99,15.99,1,"FTN Papas Fav",0,"OR"
2018-11-07,"OR061",20019,"Walk-in","Cheesy Bread","EBT/SNAP",4.49,4.49,1,"Cheesy Bread",0,"OR"
2018-11-07,"OR061",20019,"Walk-in","M Half & Half","EBT/SNAP",0,0,1,"M Half & Half",0,"OR"
2018-11-07,"OR061",20019,"Walk-in","M Pepperoni","EBT/SNAP",9.99,9.99,0.5,"M Pepperoni",0,"OR"
2018-11-07,"OR061",20020,"Walk-in","F Perfect","VISA",13.49,12,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",20020,"Walk-in","FTN Chk Bcn Art","VISA",15.99,15.99,1,"FTN Chk Bcn Art",0,"OR"
2018-11-07,"OR061",20021,"Walk-in","Garden Salad","VISA",5.49,5.49,1,"Garden Salad",0,"OR"
2018-11-07,"OR061",20022,"Walk-in","Choc Chip Dough","MASTERCARD",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",20022,"Walk-in","F Cowboy","MASTERCARD",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20023,"Walk-in","F Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR061",20023,"Walk-in","F Murph Combo","VISA",16.99,15.29,0.5,"Murph Combo",1.7,"OR"
2018-11-07,"OR061",20024,"Walk-in","L Stf Chicago","Cash",14.99,14.99,1,"Stf Chicago",0,"OR"
2018-11-07,"OR061",20024,"Walk-in","Red Pep Shaker","Cash",2.49,2.49,1,"Red Pep Shaker",0,"OR"
2018-11-07,"OR061",20026,"Walk-in","F CYO","VISA",11.99,10.79,1,"CYO",1.2,"OR"
2018-11-07,"OR061",20026,"Walk-in","F Pepperoni","VISA",12.99,11.69,1,"Pepperoni",1.3,"OR"
2018-11-07,"OR061",20027,"Walk-in","FTN Chk Bcn Art","VISA",15.99,15.99,1,"FTN Chk Bcn Art",0,"OR"
2018-11-07,"OR061",20028,"Walk-in","F Chkn Garlic","VISA",15.99,14,1,"Chkn Garlic",1.99,"OR"
2018-11-07,"OR061",20029,"Walk-in","F Chkn Garlic","EBT/SNAP",15.99,14,1,"Chkn Garlic",1.99,"OR"
2018-11-07,"OR061",20029,"Walk-in","F Papas Fav","EBT/SNAP",16.99,16.99,1,"Papas Fav",0,"OR"
2018-11-07,"OR061",20030,"Walk-in","FTN Cheese","Cash",10.99,8.99,1,"FTN Cheese",2,"OR"
2018-11-07,"OR061",20031,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20031,"Walk-in","2L Soda","VISA",2.25,2.25,1,"2Soda",0,"OR"
2018-11-07,"OR061",20031,"Walk-in","Cinnamon Wheel","VISA",4.99,4.99,1,"Cinnamon Wheel",0,"OR"
2018-11-07,"OR061",20031,"Walk-in","F Chk Bac Art","VISA",16.99,16.99,1,"Chk Bac Art",0,"OR"
2018-11-07,"OR061",20031,"Walk-in","F Cowboy","VISA",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20032,"Walk-in","L Pepperoni","Cash",10.99,7.92,1,"Pepperoni",3.07,"OR"
2018-11-07,"OR061",20033,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20033,"Walk-in","20Oz Soda","VISA",1.5,1.5,1,"20Oz Soda",0,"OR"
2018-11-07,"OR061",20033,"Walk-in","FTN Chk Bcn Art","VISA",15.99,15.99,1,"FTN Chk Bcn Art",0,"OR"
2018-11-07,"OR061",20033,"Walk-in","FTN Papas Fav","VISA",15.99,15.99,1,"FTN Papas Fav",0,"OR"
2018-11-07,"OR061",20034,"Walk-in","F Perfect","EBT/SNAP",13.49,12,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",20035,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20035,"Walk-in","20Oz Soda","VISA",1.5,1.5,1,"20Oz Soda",0,"OR"
2018-11-07,"OR061",20035,"Walk-in","2L Soda","VISA",2.25,2.25,1,"2Soda",0,"OR"
2018-11-07,"OR061",20035,"Walk-in","Choc Chip Dough","VISA",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",20035,"Walk-in","L All Meat","VISA",14.99,14.99,1,"All Meat",0,"OR"
2018-11-07,"OR061",20035,"Walk-in","L Cowboy","VISA",13.99,13.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20036,"Walk-in","LTN Half&Half","VISA",0,0,1,"LTN Half&Half",0,"OR"
2018-11-07,"OR061",20036,"Walk-in","LTN Murph Combo","VISA",13.99,13.99,0.5,"LTN Murph Combo",0,"OR"
2018-11-07,"OR061",20037,"Walk-in","F Murph Combo","EBT/SNAP",16.99,16.99,1,"Murph Combo",0,"OR"
2018-11-07,"OR061",20037,"Walk-in","L Pepperoni","EBT/SNAP",10.99,10.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20038,"Walk-in","F All Meat","VISA",16.99,16.99,1,"All Meat",0,"OR"
2018-11-07,"OR061",20038,"Walk-in","F Hawaiian","VISA",13.99,13.99,1,"Hawaiian",0,"OR"
2018-11-07,"OR061",20038,"Walk-in","F Papas Fav","VISA",16.99,16.99,1,"Papas Fav",0,"OR"
2018-11-07,"OR061",20038,"Walk-in","F Pepperoni","VISA",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20039,"Walk-in","F All Meat","Cash",16.99,13.99,1,"All Meat",3,"OR"
2018-11-07,"OR061",20040,"Walk-in","Cinnamon Wheel","VISA",4.99,3.5,1,"Cinnamon Wheel",1.49,"OR"
2018-11-07,"OR061",20040,"Walk-in","F Chkn Garlic","VISA",15.99,15.99,0.5,"Chkn Garlic",0,"OR"
2018-11-07,"OR061",20040,"Walk-in","F Cowboy","VISA",15.99,15.99,0.5,"Cowboy",0,"OR"
2018-11-07,"OR061",20040,"Walk-in","F Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR061",20041,"Walk-in","LTN Chkn Garlic","VISA",12.99,11.69,1,"LTN Chkn Garlic",1.3,"OR"
2018-11-07,"OR061",20042,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20042,"Walk-in","2L Soda","VISA",2.25,2.25,1,"2Soda",0,"OR"
2018-11-07,"OR061",20042,"Walk-in","Choc Chip Dough","VISA",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",20043,"Walk-in","L Chk Bac Art","Cash",14.99,14.99,1,"Chk Bac Art",0,"OR"
2018-11-07,"OR061",20043,"Walk-in","L Hawaiian","Cash",11.99,11.99,1,"Hawaiian",0,"OR"
2018-11-07,"OR061",20044,"Walk-in","Choc Chip Dough","Cash",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",20044,"Walk-in","L Chkn Garlic","Cash",13.99,12,1,"Chkn Garlic",1.99,"OR"
2018-11-07,"OR061",20045,"Walk-in","L Cowboy","VISA",13.99,13.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20045,"Walk-in","L Pepperoni","VISA",10.99,10.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20046,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20046,"Walk-in","20Oz Soda","EBT/SNAP",1.5,1.5,1,"20Oz Soda",0,"OR"
2018-11-07,"OR061",20046,"Walk-in","F Perfect","EBT/SNAP",13.49,12,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",20047,"Walk-in","Crm Garlic Cup","Cash",0.59,0.59,1,"Crm Garlic Cup",0,"OR"
2018-11-07,"OR061",20048,"Walk-in","L Chkn Garlic","VISA",13.99,12,1,"Chkn Garlic",1.99,"OR"
2018-11-07,"OR061",20049,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20049,"Walk-in","2L Soda","VISA",2.25,2.25,1,"2Soda",0,"OR"
2018-11-07,"OR061",20049,"Walk-in","L Chkn Garlic","VISA",13.99,12,1,"Chkn Garlic",1.99,"OR"
2018-11-07,"OR061",20049,"Walk-in","L Cowboy","VISA",13.99,13.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20049,"Walk-in","MM Chz","VISA",4.49,4.49,1,"MM Chz",0,"OR"
2018-11-07,"OR061",20050,"Walk-in","F Papas Fav","EBT/SNAP",16.99,16.99,1,"Papas Fav",0,"OR"
2018-11-07,"OR061",20050,"Walk-in","F Pepperoni","EBT/SNAP",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20052,"Walk-in","F Perfect","Cash",13.49,12,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",20053,"Walk-in","L Perfect","VISA",11.49,10,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",20054,"Walk-in","Club Salad","VISA",5.99,5.99,1,"Club Salad",0,"OR"
2018-11-07,"OR061",20054,"Walk-in","F Stf Chicago","VISA",16.99,16.99,1,"Stf Chicago",0,"OR"
2018-11-07,"OR061",20055,"Walk-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20055,"Walk-in","2L Soda","VISA",2.25,2.25,1,"2Soda",0,"OR"
2018-11-07,"OR061",20055,"Walk-in","F Cowboy","VISA",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20055,"Walk-in","L Perfect","VISA",11.49,10,1,"Perfect",1.49,"OR"
2018-11-07,"OR061",20056,"Walk-in","$0.10 Deposit","VISA",0.1,0.09,1,"$0.10 Deposit",0.01,"OR"
2018-11-07,"OR061",20056,"Walk-in","20Oz Soda","VISA",1.5,1.35,1,"20Oz Soda",0.15,"OR"
2018-11-07,"OR061",20056,"Walk-in","Chk Caesar Sal","VISA",5.49,4.94,1,"Chk Caesar Sal",0.55,"OR"
2018-11-07,"OR061",20056,"Walk-in","F Stf Big Murp","VISA",17.99,16.19,1,"Stf Big Murp",1.8,"OR"
2018-11-07,"OR061",20057,"Walk-in","FTN Greek Pepp","VISA",14.99,12.99,1,"FTN Greek Pepp",2,"OR"
2018-11-07,"OR061",20058,"Walk-in","M Cowboy","Cash",12.99,12.99,0.5,"M Cowboy",0,"OR"
2018-11-07,"OR061",20058,"Walk-in","M Half & Half","Cash",0,0,1,"M Half & Half",0,"OR"
2018-11-07,"OR061",20059,"Walk-in","Cheesy Bread","EBT/SNAP",4.49,2.49,1,"Cheesy Bread",2,"OR"
2018-11-07,"OR061",20059,"Walk-in","Club Salad","EBT/SNAP",5.99,5.99,1,"Club Salad",0,"OR"
2018-11-07,"OR061",20059,"Walk-in","F Cheese","EBT/SNAP",11.99,11.99,1,"Cheese",0,"OR"
2018-11-07,"OR061",20059,"Walk-in","F Cowboy","EBT/SNAP",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20060,"Walk-in","F Chkn Garlic","VISA",15.99,10.99,1,"Chkn Garlic",5,"OR"
2018-11-07,"OR061",20061,"Walk-in","Crm Garlic Cup","VISA",0.59,0.59,1,"Crm Garlic Cup",0,"OR"
2018-11-07,"OR061",20062,"Walk-in","Choc Chip Dough","EBT/SNAP",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",20062,"Walk-in","F Stf Chicago","EBT/SNAP",16.99,14,1,"Stf Chicago",2.99,"OR"
2018-11-07,"OR061",20062,"Walk-in","F Stf Chk&Bac","EBT/SNAP",17.99,14.99,1,"Stf Chk&Bac",3,"OR"
2018-11-07,"OR061",20062,"Walk-in","L Pepperoni","EBT/SNAP",10.99,8,1,"Pepperoni",2.99,"OR"
2018-11-07,"OR061",20064,"Walk-in","L Stf Chk&Bac","VISA",15.99,15.99,1,"Stf Chk&Bac",0,"OR"
2018-11-07,"OR061",20065,"Walk-in","F Chk Bac Art","VISA",16.99,16.99,1,"Chk Bac Art",0,"OR"
2018-11-07,"OR061",20067,"Walk-in","L Chkn Garlic","VISA",13.99,11.99,1,"Chkn Garlic",2,"OR"
2018-11-07,"OR061",20068,"Walk-in","F Stf Chk&Bac","VISA",17.99,17.99,1,"Stf Chk&Bac",0,"OR"
2018-11-07,"OR061",20070,"Walk-in","FTN Greek Pepp","Cash",14.99,14.99,1,"FTN Greek Pepp",0,"OR"
2018-11-07,"OR061",20071,"Walk-in","F Stf 5 Meat","VISA",17.99,16.19,1,"Stf 5 Meat",1.8,"OR"
2018-11-07,"OR061",20072,"Walk-in","FTN Cowboy","Cash",14.99,14.99,1,"FTN Cowboy",0,"OR"
2018-11-07,"OR061",20072,"Walk-in","M Chk Bac Art","Cash",13.99,13.99,1,"M Chk Bac Art",0,"OR"
2018-11-07,"OR061",20073,"Walk-in","F Murph Combo","Cash",16.99,12.99,1,"Murph Combo",4,"OR"
2018-11-07,"OR061",20074,"Walk-in","Cheesy Bread","EBT/SNAP",4.49,0.49,1,"Cheesy Bread",4,"OR"
2018-11-07,"OR061",20074,"Walk-in","Chz5 Brd W/Mar","EBT/SNAP",5.49,5.49,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-07,"OR061",20074,"Walk-in","F Cowboy","EBT/SNAP",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20074,"Walk-in","F Pepperoni","EBT/SNAP",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20075,"Walk-in","L Papas Fav","Cash",14.99,14.99,1,"Papas Fav",0,"OR"
2018-11-07,"OR061",20076,"Walk-in","F Cheese","EBT/SNAP",11.99,11.99,1,"Cheese",0,"OR"
2018-11-07,"OR061",20076,"Walk-in","F Murph Combo","EBT/SNAP",16.99,16.99,1,"Murph Combo",0,"OR"
2018-11-07,"OR061",20076,"Walk-in","F Pepperoni","EBT/SNAP",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20076,"Walk-in","MGF CYO","EBT/SNAP",9,9,1,"MGCYO",0,"OR"
2018-11-07,"OR061",20077,"Walk-in","F Stf Big Murp","Cash",17.99,17.99,1,"Stf Big Murp",0,"OR"
2018-11-07,"OR061",20079,"Walk-in","F Half & Half","Cash",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR061",20079,"Walk-in","F Hawaiian","Cash",13.99,11.99,0.5,"Hawaiian",2,"OR"
2018-11-07,"OR061",20080,"Walk-in","F All Meat","EBT/SNAP",16.99,16.99,1,"All Meat",0,"OR"
2018-11-07,"OR061",20080,"Walk-in","F Cowboy","EBT/SNAP",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20080,"Walk-in","F Stf Chicago","EBT/SNAP",16.99,16.99,1,"Stf Chicago",0,"OR"
2018-11-07,"OR061",20081,"Walk-in","F Cowboy","Cash",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20081,"Walk-in","F Half & Half","Cash",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR061",20081,"Walk-in","F Hawaiian","Cash",13.99,13.99,0.5,"Hawaiian",0,"OR"
2018-11-07,"OR061",20081,"Walk-in","F Pepperoni","Cash",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20082,"Walk-in","Cinnamon Wheel","VISA",4.99,4.99,1,"Cinnamon Wheel",0,"OR"
2018-11-07,"OR061",20082,"Walk-in","F Stf Big Murp","VISA",17.99,17.99,1,"Stf Big Murp",0,"OR"
2018-11-07,"OR061",20083,"Walk-in","Choc Chip Dough","Cash",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",20083,"Walk-in","F Cowboy","Cash",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-07,"OR061",20083,"Walk-in","L CYO","Cash",9.99,9.99,1,"CYO",0,"OR"
2018-11-07,"OR061",20084,"Walk-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20084,"Walk-in","2L Soda","Cash",2.25,2.25,1,"2Soda",0,"OR"
2018-11-07,"OR061",20084,"Walk-in","F Stf Chicago","Cash",16.99,16.99,1,"Stf Chicago",0,"OR"
2018-11-07,"OR061",20086,"Walk-in","FTN Chk Bcn Art","VISA",15.99,13.99,0.5,"FTN Chk Bcn Art",2,"OR"
2018-11-07,"OR061",20086,"Walk-in","FTN Half&Half","VISA",0,0,1,"FTN Half&Half",0,"OR"
2018-11-07,"OR061",20087,"Walk-in","F Pepperoni","Cash",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20087,"Walk-in","M Chkn Garlic","Cash",12.99,12.99,1,"M Chkn Garlic",0,"OR"
2018-11-07,"OR061",20088,"Walk-in","F Stf 5 Meat","Cash",17.99,17.99,1,"Stf 5 Meat",0,"OR"
2018-11-07,"OR061",20089,"Walk-in","L Half & Half","EBT/SNAP",0,0,1,"Half & Half",0,"OR"
2018-11-07,"OR061",20089,"Walk-in","L Hawaiian","EBT/SNAP",11.99,9.99,0.5,"Hawaiian",2,"OR"
2018-11-07,"OR061",20090,"Walk-in","Chk Caesar Sal","Cash",5.49,1.99,1,"Chk Caesar Sal",3.5,"OR"
2018-11-07,"OR061",20090,"Walk-in","Club Salad","Cash",5.99,5.99,1,"Club Salad",0,"OR"
2018-11-07,"OR061",20090,"Walk-in","M Cowboy","Cash",12.99,12.99,1,"M Cowboy",0,"OR"
2018-11-07,"OR061",20091,"Walk-in","M Cowboy","EBT/SNAP",12.99,12.99,1,"M Cowboy",0,"OR"
2018-11-07,"OR061",20092,"Walk-in","Choc Chip Dough","EBT/SNAP",4.49,4.49,1,"Choc Chip Dough",0,"OR"
2018-11-07,"OR061",20094,"Walk-in","F Pepperoni","Cash",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-07,"OR061",20095,"Walk-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-07,"OR061",20095,"Walk-in","2L Soda","Cash",2.25,2.25,1,"2Soda",0,"OR"
2018-11-07,"OR061",20095,"Walk-in","Cinnamon Wheel","Cash",4.99,4.99,1,"Cinnamon Wheel",0,"OR"
2018-11-07,"OR061",20095,"Walk-in","L CYO","Cash",9.99,9.99,1,"CYO",0,"OR"
2018-11-07,"OR061",20096,"Walk-in","F Hawaiian","VISA",13.99,13.99,1,"Hawaiian",0,"OR"
2018-11-07,"OR061",20097,"Walk-in","Choc Chip Dough","Cash",4.49,2.24,1,"Choc Chip Dough",2.25,"OR"
2018-11-07,"OR061",20097,"Walk-in","FTN Chk Bcn Art","Cash",15.99,8,1,"FTN Chk Bcn Art",7.99,"OR"
